iteration,loss,max_conf,mean_conf,grad_norm,texture_mean,texture_std,spawn_idx,weather_name,timestamp
1710,0.2796773413817088,0.4281271696090698,0.2387065887451172,0.13696950674057007,0.4854976534843445,0.39171046018600464,171,overcast,2026-02-28T23:02:15.538624
1720,0.25552382071812946,0.478740394115448,0.2127426713705063,0.1700226068496704,0.4857417047023773,0.3916698396205902,172,clear_afternoon,2026-02-28T23:02:30.221443
1730,0.2886026700337728,0.492725133895874,0.23718483746051788,0.1477162390947342,0.4854893684387207,0.3918885588645935,173,clear_afternoon,2026-02-28T23:02:44.882382
1740,0.25732949872811633,0.5227195620536804,0.21585507690906525,0.21524395048618317,0.48646795749664307,0.39200812578201294,174,clear_afternoon,2026-02-28T23:02:59.557551
1750,0.3607352077960968,0.6784543991088867,0.2722465693950653,0.3200851082801819,0.4859634041786194,0.393360435962677,175,overcast,2026-02-28T23:03:14.238927
1760,0.1690260718266169,0.31617432832717896,0.15045948326587677,0.1137835904955864,0.4880672097206116,0.3941856622695923,176,clear_afternoon,2026-02-28T23:03:28.907722
1770,0.3164870987335841,0.6270967721939087,0.24908705055713654,0.1683739572763443,0.49118274450302124,0.3944252133369446,177,golden_hour,2026-02-28T23:03:43.611745
1780,0.5363128781318665,0.8279858827590942,0.3517829477787018,0.22649458050727844,0.49280405044555664,0.3957182765007019,178,partly_cloudy,2026-02-28T23:03:58.253649
1790,0.2074400434891383,0.3991236984729767,0.18013042211532593,0.1540391445159912,0.4927101135253906,0.3971949517726898,179,hazy,2026-02-28T23:04:12.923877
1800,0.493950476249059,0.6679984331130981,0.3563990890979767,0.31632187962532043,0.49205219745635986,0.3971937894821167,180,clear_noon,2026-02-28T23:04:27.582918
1810,0.2337476511796316,0.3639499545097351,0.20355243980884552,0.14103911817073822,0.49250516295433044,0.3979821801185608,181,partly_cloudy,2026-02-28T23:04:42.283319
1820,0.17890879015127817,0.36871880292892456,0.1584259569644928,0.1173463836312294,0.4932476878166199,0.3973049521446228,182,overcast,2026-02-28T23:04:56.937548
1830,0.24956720570723212,0.39510980248451233,0.21390342712402344,0.1675235480070114,0.4932764768600464,0.39614322781562805,183,clear_noon,2026-02-28T23:05:11.636748
1840,0.27732592821121216,0.5621071457862854,0.22062049806118011,0.1464448869228363,0.49334853887557983,0.3965146243572235,184,clear_noon,2026-02-28T23:05:26.298388
1850,0.23802164693673453,0.37288323044776917,0.20557932555675507,0.17171679437160492,0.49302566051483154,0.3970545828342438,185,partly_cloudy,2026-02-28T23:05:40.991469
1860,0.3038674096266429,0.4935617446899414,0.24321089684963226,0.2530204653739929,0.4919772148132324,0.39528581500053406,186,clear_noon,2026-02-28T23:05:55.626160
1870,0.1989726722240448,0.39020267128944397,0.1760876625776291,0.13617372512817383,0.4904903173446655,0.39520782232284546,187,clear_afternoon,2026-02-28T23:06:10.295557
1880,0.21349805593490603,0.3236140012741089,0.18844915926456451,0.1310463845729828,0.48997458815574646,0.3951537609100342,188,partly_cloudy,2026-02-28T23:06:24.932761
1890,0.39303739865620935,0.6018840074539185,0.3026951551437378,0.21727034449577332,0.49027690291404724,0.39478737115859985,189,overcast,2026-02-28T23:06:39.622695
1900,0.19142509996891022,0.4388800859451294,0.16721779108047485,0.1186494305729866,0.4909142851829529,0.39472997188568115,190,clear_noon,2026-02-28T23:06:54.274258
1910,0.23906450470288595,0.5664075016975403,0.19831760227680206,0.14363910257816315,0.4927050769329071,0.39545878767967224,191,overcast,2026-02-28T23:07:08.968741
1920,0.10076138377189636,0.2628779113292694,0.09386873245239258,0.07834234088659286,0.49192237854003906,0.3964598774909973,192,hazy,2026-02-28T23:07:23.625640
1930,0.3392709493637085,0.4391922056674957,0.2744818329811096,0.23056325316429138,0.4915696978569031,0.39370080828666687,193,golden_hour,2026-02-28T23:07:38.276284
1940,0.18443247675895688,0.4107050597667694,0.15956048667430878,0.18224714696407318,0.4919854998588562,0.39235955476760864,194,hazy,2026-02-28T23:07:52.937902
1950,0.3888306220372518,0.7358513474464417,0.2827865481376648,0.2208663523197174,0.49245184659957886,0.392052561044693,195,clear_noon,2026-02-28T23:08:07.619251
1960,0.23846844832102457,0.5965529084205627,0.1963338851928711,0.14120373129844666,0.49195921421051025,0.39336737990379333,196,partly_cloudy,2026-02-28T23:08:22.281337
1970,0.3569840590159098,0.5858641266822815,0.2856214642524719,0.1780102401971817,0.4910927712917328,0.3948778510093689,197,clear_noon,2026-02-28T23:08:36.956793
1980,0.24518320461114246,0.41773322224617004,0.2079097032546997,0.18518584966659546,0.49080976843833923,0.3968968987464905,198,clear_afternoon,2026-02-28T23:08:51.633033
1990,0.3356407483418783,0.6005656719207764,0.2719457447528839,0.22806398570537567,0.4914744794368744,0.3989419639110565,199,partly_cloudy,2026-02-28T23:09:06.274340
