viewpoint,yaw,pitch,distance,max_conf_carla,num_detections,iou
293,293,-15,8,0.8409560322761536,6,0.9492338299751282
294,294,-15,8,0.8583236336708069,5,0.9503939747810364
295,295,-15,8,0.8493203520774841,4,0.9479913115501404
296,296,-15,8,0.8547356128692627,4,0.9448536038398743
297,297,-15,8,0.8607467412948608,3,0.9417684674263
298,298,-15,8,0.8434018492698669,5,0.9516463279724121
299,299,-15,8,0.8423744440078735,4,0.9533992409706116
300,300,-15,8,0.8246456980705261,3,0.9615625143051147
301,301,-15,8,0.8476852178573608,3,0.9666469693183899
302,302,-15,8,0.8572899699211121,3,0.9669159650802612
303,303,-15,8,0.8589404225349426,3,0.9678568840026855
304,304,-15,8,0.8622757196426392,3,0.9677180051803589
305,305,-15,8,0.8578320741653442,3,0.9675537943840027
306,306,-15,8,0.8517398834228516,4,0.9581456184387207
307,307,-15,8,0.8469932675361633,2,0.9472824931144714
308,308,-15,8,0.8344937562942505,2,0.9491915106773376
309,309,-15,8,0.8345978260040283,2,0.9459053874015808
310,310,-15,8,0.8353305459022522,2,0.9470318555831909
311,311,-15,8,0.8247734904289246,1,0.9585698246955872
312,312,-15,8,0.8235902190208435,1,0.9518594741821289
313,313,-15,8,0.8504359126091003,1,0.9511169195175171
314,314,-15,8,0.840556263923645,1,0.9544673562049866
315,315,-15,8,0.8401922583580017,1,0.942802906036377
316,316,-15,8,0.8494318723678589,1,0.9525279402732849
317,317,-15,8,0.8445433378219604,1,0.9465235471725464
318,318,-15,8,0.8278396129608154,1,0.933733344078064
319,319,-15,8,0.8301158547401428,1,0.9405990242958069
320,320,-15,8,0.8238464593887329,1,0.931451141834259
321,321,-15,8,0.812993049621582,2,0.9238422513008118
322,322,-15,8,0.8109508752822876,2,0.9211126565933228
323,323,-15,8,0.784904956817627,3,0.9041528105735779
324,324,-15,8,0.7774720788002014,3,0.9018205404281616
325,325,-15,8,0.7675453424453735,3,0.9035830497741699
326,326,-15,8,0.7499649524688721,1,0.9031517505645752
327,327,-15,8,0.7837849855422974,2,0.9141687154769897
328,328,-15,8,0.7980587482452393,1,0.915849506855011
329,329,-15,8,0.8284136056900024,1,0.9155651330947876
330,330,-15,8,0.8201436400413513,1,0.922094464302063
331,331,-15,8,0.8214339017868042,2,0.9164634943008423
332,332,-15,8,0.8154518604278564,1,0.9201048016548157
333,333,-15,8,0.8109868764877319,1,0.9160604476928711
334,334,-15,8,0.8147003054618835,1,0.9230107069015503
335,335,-15,8,0.7972316145896912,1,0.9157527685165405
336,336,-15,8,0.7737823724746704,2,0.9119856953620911
337,337,-15,8,0.7948625087738037,1,0.9150305986404419
338,338,-15,8,0.8096488118171692,2,0.9227213859558105
339,339,-15,8,0.8142349123954773,1,0.9242924451828003
340,340,-15,8,0.8014625310897827,1,0.9263433218002319
341,341,-15,8,0.7814777493476868,1,0.9399263262748718
342,342,-15,8,0.760307252407074,1,0.938971757888794
343,343,-15,8,0.7499063611030579,1,0.9529815316200256
344,344,-15,8,0.750844419002533,1,0.9555007815361023
345,345,-15,8,0.7819645404815674,2,0.9375873804092407
346,346,-15,8,0.7430984377861023,1,0.9373759627342224
347,347,-15,8,0.79036945104599,1,0.9476091265678406
348,348,-15,8,0.8383627533912659,1,0.9527603387832642
349,349,-15,8,0.8505001664161682,1,0.9529949426651001
350,350,-15,8,0.8577463030815125,1,0.9574650526046753
351,351,-15,8,0.8601630926132202,1,0.9538565874099731
352,352,-15,8,0.8482645153999329,1,0.9642364978790283
353,353,-15,8,0.8519733548164368,1,0.9518743753433228
354,354,-15,8,0.8453343510627747,1,0.9459187388420105
355,355,-15,8,0.8412430882453918,1,0.9409140348434448
356,356,-15,8,0.8465476036071777,1,0.9359952211380005
357,357,-15,8,0.8480979204177856,1,0.9397535920143127
358,358,-15,8,0.8493356704711914,2,0.9500116109848022
359,359,-15,8,0.8539316058158875,1,0.9463261365890503
